;kode_sarana;jenis_sarana;nama_pemilik;nama_daop;lokasi;tahun_pembuatan;umur;range_usia;asal_pabrikan
18;GB500885;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB500886;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB500887;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB500888;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB500889;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB500890;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB500891;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB500892;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB500893;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB500894;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB500895;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB500896;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB500897;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB500898;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB500899;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008100;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008101;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008102;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008103;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008105;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008106;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008107;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008108;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008109;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008110;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008111;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008112;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008113;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008114;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008115;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008116;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008117;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008118;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008119;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008120;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008121;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008122;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008123;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008124;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008125;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008126;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008127;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008128;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008129;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008130;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008131;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008132;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008133;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008134;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008135;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008136;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008138;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008139;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008140;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008141;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008142;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008143;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008144;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008145;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008146;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008147;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008148;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008149;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008150;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008151;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008152;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008153;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008155;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008156;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008157;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008158;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008159;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008160;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008161;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008162;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008163;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008164;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008165;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008166;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008168;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008169;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008170;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008171;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008172;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008173;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008174;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008175;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008176;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008177;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008178;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008179;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5008180;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;2008;13;11-20 th;LN
18;GB5090106;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090107;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090108;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090109;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090110;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090111;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090112;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090113;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090114;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090116;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090117;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090118;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090119;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090120;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090121;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090122;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090123;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090124;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090125;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090126;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090127;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090128;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090129;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090130;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090131;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090132;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090133;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090134;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090135;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090136;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090137;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090139;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090140;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090141;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090142;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090143;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090144;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090145;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090146;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090147;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB5090148;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1990;31;>30 th;LN
18;GB509301;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509302;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509303;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509304;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509305;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509306;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509307;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509308;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509309;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509313;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509314;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509315;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509316;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509317;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509318;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509319;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509320;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509321;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509322;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509323;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509324;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509325;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509327;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509328;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509329;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509330;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509331;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509332;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509333;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509334;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509335;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509336;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1993;28;21-30 th;LN
18;GB509501;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509502;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509503;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509504;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509505;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509506;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509507;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509508;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509509;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509510;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509511;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509512;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509513;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509515;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509522;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509523;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509524;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509526;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509527;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509528;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509534;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509535;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509540;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509541;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509542;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509543;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509544;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509545;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509549;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509551;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509553;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509554;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
18;GB509555;Gerbong;PT Kereta Api Indonesia (Persero);DIVRE III SUMATERA SELATAN;SUMATERA;1995;26;21-30 th;LN
