,id,kode_sarana,kode_sarana_lama,id_kartu,jenis_sarana,id_sub_jenis,seri,tahun_dinas,id_depo,status,negara_asal,tgl_uji_pertama,tgl_masa_uji,tgl_masa_perawatan,pabrikan,created_at,last_update,nama_pemilik,nama_daop
18,2722,GB5097184,KKBW 1832,0,Gerbong,16,57,1997,56,Aktiv,,2009-12-28,2020-08-02,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2723,GB5097185,KKBW 1833,0,Gerbong,16,57,1997,56,Aktiv,,2009-12-28,2020-10-17,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2724,GB5097186,KKBW 1834,0,Gerbong,16,57,1997,56,Aktiv,,2009-12-28,2020-04-25,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2725,GB459701,KKBW P2000,0,Gerbong,16,57,1997,51,Aktiv,,2009-12-28,2020-07-05,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2726,GB459942,KKBW 551001,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-07-12,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2727,GB459901,KKBW 551002,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-07-05,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2728,GB459902,KKBW 551003,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-08-23,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2729,GB459903,KKBW 551004,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-09-12,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2730,GB459904,KKBW 551005,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-07-05,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2731,GB459943,KKBW 551006,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-05-02,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2732,GB459905,KKBW 551007,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-08-23,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2733,GB459906,KKBW 551008,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2021-10-23,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2734,GB459907,KKBW 551009,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2021-10-28,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2735,GB459908,KKBW 551010,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-08-23,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2736,GB459909,KKBW 551011,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-07-05,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2737,GB459910,KKBW 551012,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-08-23,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2738,GB459911,KKBW 551013,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-07-05,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2739,GB459912,KKBW 551014,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-07-05,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2740,GB459913,KKBW 551015,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2021-10-28,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2741,GB459914,KKBW 551016,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-07-05,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2742,GB459915,KKBW 551017,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2021-10-23,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2743,GB459916,KKBW 551018,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-12-13,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2744,GB459917,KKBW 551019,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-07-12,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2745,GB459918,KKBW 551020,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-07-05,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2746,GB559921,KKBW 551021,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-04-25,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2747,GB459919,KKBW 551022,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-09-12,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2748,GB459920,KKBW 551023,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2021-10-23,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2749,GB459921,KKBW 551024,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2019-12-06,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2750,GB459922,KKBW 551025,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-12-13,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2751,GB459923,KKBW 551026,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-09-20,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2752,GB459924,KKBW 551027,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-07-05,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2753,GB459925,KKBW 551028,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-09-20,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2754,GB459926,KKBW 551029,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-07-05,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2755,GB459927,KKBW 551030,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-07-05,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2756,GB459928,KKBW 551031,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-07-12,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2757,GB459929,KKBW 551032,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-09-20,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2758,GB459930,KKBW 551033,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-07-05,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2759,GB459944,KKBW 551034,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-09-12,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2760,GB459931,KKBW 551035,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-07-05,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2761,GB459932,KKBW 551036,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-07-05,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2762,GB459933,KKBW 551037,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-05-02,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2763,GB459934,KKBW 551038,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-07-05,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2764,GB459935,KKBW 551039,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-07-12,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2765,GB459936,KKBW 551040,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-04-25,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2766,GB459937,KKBW 551041,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-07-05,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2767,GB459938,KKBW 551042,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-09-12,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2768,GB459939,KKBW 551043,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-09-12,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2769,GB459940,KKBW 551044,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2021-10-28,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2770,GB459941,KKBW 551045,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-07-05,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,2771,GB459945,KKBW 551046,0,Gerbong,16,57,1999,51,Aktiv,,2009-12-28,2020-04-25,0000-00-00,PT INKA,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3144,GD508401,PPCW 101,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2020-05-02,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3145,GD508402,PPCW 114,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2020-05-02,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3146,GD508403,PPCW 123,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2020-05-02,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3147,GD508404,PPCW 124,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2020-05-02,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3148,GD508405,PPCW 125,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2021-10-01,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3149,GD508406,PPCW 126,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2020-05-02,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3150,GD508407,PPCW 130,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2020-05-02,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3151,GD508408,PPCW 151,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,0000-00-00,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3152,GD508409,PPCW 132,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2020-05-02,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3153,GD508410,PPCW 137,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2020-11-15,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3154,GD508411,PPCW 144,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2020-05-02,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3155,GD508412,PPCW 145,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2020-05-02,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3156,GD508413,PPCW 115,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2021-10-01,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3157,GD508414,PPCW 128,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2020-05-02,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3158,GD508415,PPCW 113,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2020-05-02,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3159,GD508416,PPCW 120,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2020-05-02,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3160,GD508417,PPCW 121,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2020-05-02,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3161,GD508418,PPCW 127,0,Gerbong,7,54,1984,51,Aktiv,,0000-00-00,2021-10-01,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3163,GD508420,PPCW 139,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2020-05-02,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3164,GD508421,PPCW 142,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2020-05-02,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3165,GD508422,PPCW 20,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2020-05-02,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3166,GD508423,PPCW 103,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,0000-00-00,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3169,GD508426,PPCW 110,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2021-10-01,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3170,GD508427,PPCW 112,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2021-10-01,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3171,GD508428,PPCW 118,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2020-05-02,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3173,GD508430,PPCW 141,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2020-10-17,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3174,GD508431,PPCW 2,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2020-05-02,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3175,GD508432,PPCW 111,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2020-05-02,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3176,GD508433,PPCW 122,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2020-05-02,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3177,GD508434,PPCW 136,0,Gerbong,7,54,1984,51,Aktiv,,2009-12-28,2020-05-02,0000-00-00,Canada,0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3348,GK305903,KKW 2937,0,Gerbong,18,62,1959,51,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3350,GK306202,KKW 331,0,Gerbong,18,62,1962,51,Tidak Aktiv,,2009-12-28,0000-00-00,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3362,GK3065184,KKW 116,0,Gerbong,18,62,1965,51,Aktiv,,2009-12-28,2020-09-20,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3363,GK3065185,KKW 117,0,Gerbong,18,62,1965,51,Aktiv,,2009-12-28,2020-09-12,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3364,GK3065186,KKW 121,0,Gerbong,18,62,1965,51,Aktiv,,2009-12-28,2020-09-20,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3365,GK3065187,KKW 128,0,Gerbong,18,62,1965,51,Aktiv,,2009-12-28,2020-09-20,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3366,GK3065188,KKW 147,0,Gerbong,18,62,1965,51,Aktiv,,2009-12-28,2020-09-20,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3367,GK3065189,KKW 153,0,Gerbong,18,62,1965,51,Aktiv,,2009-12-28,2020-07-12,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3369,GK3065191,KKW 159,0,Gerbong,18,210,1965,51,Aktiv,,2009-12-28,2020-10-17,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3370,GK3065192,KKW 168,0,Gerbong,18,62,1965,51,Aktiv,,2009-12-28,2020-12-13,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3371,GK3065193,KKW 194,0,Gerbong,18,62,1965,51,Aktiv,,2009-12-28,2021-10-01,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3372,GK3065194,KKW 195,0,Gerbong,18,62,1965,51,Aktiv,,2009-12-28,2020-07-12,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3373,GK3065195,KKW 198,0,Gerbong,18,62,1965,51,Aktiv,,2009-12-28,2021-10-01,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3374,GK3065196,KKW 199,0,Gerbong,18,62,1965,51,Aktiv,,2009-12-28,2020-09-12,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3375,GK3065197,KKW 200,0,Gerbong,18,210,1965,51,Aktiv,,2009-12-28,2020-11-15,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3377,GK3065199,KKW 228,0,Gerbong,18,62,1965,51,Aktiv,,2009-12-28,2020-12-13,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3378,GK3065200,KKW 242,0,Gerbong,18,62,1965,51,Aktiv,,2009-12-28,2021-10-01,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3379,GK3065201,KKW 243,0,Gerbong,18,62,1965,51,Aktiv,,2009-12-28,2020-11-29,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3380,GK3065202,KKW 245,0,Gerbong,18,62,1965,51,Aktiv,,2009-12-28,2020-11-15,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3381,GK3065203,KKW 247,0,Gerbong,18,62,1965,51,Aktiv,,2009-12-28,2020-10-17,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3382,GK3065204,KKW 248,0,Gerbong,18,62,1965,51,Aktiv,,2009-12-28,2020-09-20,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3383,GK3065205,KKW 253,0,Gerbong,18,62,1965,51,Aktiv,,2009-12-28,2020-10-17,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3384,GK3065206,KKW 257,0,Gerbong,18,62,1965,51,Aktiv,,2009-12-28,2021-10-01,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3385,GK3065207,KKW 258,0,Gerbong,18,212,1965,51,Aktiv,,2009-12-28,2020-10-17,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
18,3386,GK3065208,KKW 259,0,Gerbong,18,62,1965,51,Aktiv,,2009-12-28,2020-11-29,0000-00-00,ARAD (RUMANIA),0000-00-00 00:00:00,0000-00-00 00:00:00,PT Kereta Api Indonesia (Persero),DIVRE III SUMATERA SELATAN
