;NOMOR_IDENTITAS;DAOP;DEPO;JENIS;TAHUN;DAOP2;DAOP3;NAMA_DAOP;NAMA_DAOP2;NAMA_DEPO
8413;KMP300602;DAOP 9 JEMBER;BW;KERETA;6;DAOP;9;DAOP 9;DAOP 9;DEPO KERETA BW
8414;KMP300701;DAOP 1 JAKARTA;JAKK;KERETA;7;DAOP;1;DAOP 1;DAOP 1;DEPO KERETA JAKK
8415;KMP300702;DAOP 1 JAKARTA;JAKK;KERETA;7;DAOP;1;DAOP 1;DAOP 1;DEPO KERETA JAKK
8416;KMP300703;DIVRE III PALEMBANG;KPT;KERETA;7;DIVRE;III;DIVRE III;DIVRE III;DEPO KERETA KPT
8417;KMP300704;DIVRE I SUMATERA UTARA;MDN;KERETA;7;DIVRE;I;DIVRE I;DIVRE I;DEPO KERETA MDN
8418;KMP300802;DAOP 2 BANDUNG;BD;KERETA;8;DAOP;2;DAOP 2;DAOP 2;DEPO KERETA BD
8419;KMP300804;DAOP 5 PURWOKERTO;KTA;KERETA;8;DAOP;5;DAOP 5;DAOP 5;DEPO KERETA KTA
8420;KMP300805;DAOP 5 PURWOKERTO;PWT;KERETA;8;DAOP;5;DAOP 5;DAOP 5;DEPO KERETA PWT
8421;KMP300806;DIVRE II SUMATERA BARAT;PD;KERETA;8;DIVRE;II;DIVRE II;DIVRE II;DEPO KERETA PD
8422;KMP300807;DIVRE II SUMATERA BARAT;PD;KERETA;8;DIVRE;II;DIVRE II;DIVRE II;DEPO KERETA PD
8423;KMP300901;DAOP 6 YOGYAKARTA;YK;KERETA;9;DAOP;6;DAOP 6;DAOP 6;DEPO KERETA YK
8424;KMP300902;DAOP 5 PURWOKERTO;KTA;KERETA;9;DAOP;5;DAOP 5;DAOP 5;DEPO KERETA KTA
8425;KMP300903;DAOP 2 BANDUNG;BD;KERETA;9;DAOP;2;DAOP 2;DAOP 2;DEPO KERETA BD
8426;KMP300904;DAOP 6 YOGYAKARTA;SLO;KERETA;9;DAOP;6;DAOP 6;DAOP 6;DEPO KERETA SLO
8427;KMP300905;DIVRE II SUMATERA BARAT;PD;KERETA;9;DIVRE;II;DIVRE II;DIVRE II;DEPO KERETA PD
8428;KMP306401;DIVRE IV TANJUNGKARANG;TNK;KERETA;64;DIVRE;IV;DIVRE IV;DIVRE IV;DEPO KERETA TNK
8429;KMP306501;DAOP 5 PURWOKERTO;PWT;KERETA;65;DAOP;5;DAOP 5;DAOP 5;DEPO KERETA PWT
8430;KMP306502;DAOP 8 SURABAYA;SDT;KERETA;65;DAOP;8;DAOP 8;DAOP 8;DEPO KERETA SDT
8431;KMP306503;DAOP 2 BANDUNG;BD;KERETA;65;DAOP;2;DAOP 2;DAOP 2;DEPO KERETA BD
8432;KMP306504;DAOP 2 BANDUNG;BD;KERETA;65;DAOP;2;DAOP 2;DAOP 2;DEPO KERETA BD
8433;KMP306507;DAOP 8 SURABAYA;SDT;KERETA;65;DAOP;8;DAOP 8;DAOP 8;DEPO KERETA SDT
8434;KMP306508;DAOP 2 BANDUNG;BD;KERETA;65;DAOP;2;DAOP 2;DAOP 2;DEPO KERETA BD
8435;KMP306509;DAOP 9 JEMBER;BW;KERETA;65;DAOP;9;DAOP 9;DAOP 9;DEPO KERETA BW
8436;KMP306512;DAOP 9 JEMBER;BW;KERETA;65;DAOP;9;DAOP 9;DAOP 9;DEPO KERETA BW
8437;KMP306513;DAOP 8 SURABAYA;SDT;KERETA;65;DAOP;8;DAOP 8;DAOP 8;DEPO KERETA SDT
8438;KMP306514;DAOP 5 PURWOKERTO;PWT;KERETA;65;DAOP;5;DAOP 5;DAOP 5;DEPO KERETA PWT
8439;KMP306515;DAOP 5 PURWOKERTO;PWT;KERETA;65;DAOP;5;DAOP 5;DAOP 5;DEPO KERETA PWT
8440;KMP306516;DAOP 2 BANDUNG;BD;KERETA;65;DAOP;2;DAOP 2;DAOP 2;DEPO KERETA BD
8441;KMP306517;DAOP 1 JAKARTA;RK;KERETA;65;DAOP;1;DAOP 1;DAOP 1;DEPO KERETA RK
8442;KMP306521;DAOP 8 SURABAYA;SDT;KERETA;65;DAOP;8;DAOP 8;DAOP 8;DEPO KERETA SDT
8443;KMP306523;DIVRE IV TANJUNGKARANG;TNK;KERETA;65;DIVRE;IV;DIVRE IV;DIVRE IV;DEPO KERETA TNK
8444;KMP306602;DAOP 6 YOGYAKARTA;YK;KERETA;66;DAOP;6;DAOP 6;DAOP 6;DEPO KERETA YK
8445;KMP306603;DAOP 8 SURABAYA;ML;KERETA;66;DAOP;8;DAOP 8;DAOP 8;DEPO KERETA ML
8446;KMP306605;DAOP 2 BANDUNG;BD;KERETA;66;DAOP;2;DAOP 2;DAOP 2;DEPO KERETA BD
8447;KMP306606;DAOP 8 SURABAYA;SDT;KERETA;66;DAOP;8;DAOP 8;DAOP 8;DEPO KERETA SDT
8448;KMP306609;DAOP 8 SURABAYA;SDT;KERETA;66;DAOP;8;DAOP 8;DAOP 8;DEPO KERETA SDT
8449;KMP306610;DAOP 5 PURWOKERTO;PWT;KERETA;66;DAOP;5;DAOP 5;DAOP 5;DEPO KERETA PWT
8450;KMP306612;DAOP 5 PURWOKERTO;PWT;KERETA;66;DAOP;5;DAOP 5;DAOP 5;DEPO KERETA PWT
