,id,kode_sarana,kode_sarana_lama,id_kartu,id_jenis,id_sub_jenis,seri,tahun_dinas,id_depo,status,negara_asal,tgl_uji_pertama,tgl_masa_uji,tgl_masa_perawatan,pabrikan,id_pemilik,created_at,last_update,DAOP,TAHUN,id_daops,NAMA_DEPO,KODE_DEPO
8700,11627,GD5415382,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2019-12-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8701,11628,GD5415383,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-07-12,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8702,11629,GD5415384,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8703,11630,GD5415385,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8704,11631,GD5415386,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8705,11632,GD5415387,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8706,11633,GD5415388,,0,4,7,0,2015,51,Tidak Aktiv,,2015-07-01,2020-11-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8707,11634,GD5415389,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-07-12,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8708,11635,GD5415390,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-11-22,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8709,11636,GD5415391,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8710,11637,GD5415392,,0,4,7,0,2015,51,Aktiv,,2015-07-01,2020-12-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 3,15.0,18,DEPO GERBONG SIG,82.0
8711,12230,GT306459,TTW 106,0,4,17,0,1964,64,Tidak Aktiv,,0000-00-00,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,14,,
8712,12231,GT306486,TTW 5,0,4,17,0,1984,64,Tidak Aktiv,,0000-00-00,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,14,,
8713,12232,GT3065273,KKBW 97,0,4,17,0,1965,51,Tidak Aktiv,,0000-00-00,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8714,12233,GT3065274,KKBW 104,0,4,17,0,1965,51,Tidak Aktiv,,0000-00-00,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8715,12234,GT307706,GGW 10,0,4,17,0,1977,33,Tidak Aktiv,,0000-00-00,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,16,,
8716,12235,GT308579,TTW 0762,0,4,17,0,1985,51,Tidak Aktiv,,0000-00-00,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8717,12236,GT508614,ZZOW 275,0,4,17,0,1986,56,Tidak Aktiv,,0000-00-00,2020-05-09,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,18,,
8718,12237,GK401002,,0,4,18,0,2010,65,Aktiv,,0000-00-00,2020-12-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,10.0,14,DEPO GERBONG SDT,64.0
8719,12238,GK401008,,0,4,18,0,2010,29,Aktiv,,0000-00-00,2019-12-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,10.0,14,DEPO GERBONG SDT,64.0
8720,12239,GK401011,,0,4,18,0,2010,65,Aktiv,,0000-00-00,2020-11-08,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,10.0,14,DEPO GERBONG SDT,64.0
8721,12240,GK401012,,0,4,18,0,2010,65,Aktiv,,0000-00-00,2020-11-08,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,10.0,14,DEPO GERBONG SDT,64.0
8722,12241,GK401013,,0,4,18,0,2010,29,Aktiv,,0000-00-00,2020-07-11,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,10.0,14,DEPO GERBONG SDT,64.0
8723,12242,GK401020,,0,4,18,0,2010,65,Aktiv,,0000-00-00,2020-11-08,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,10.0,14,DEPO GERBONG SDT,64.0
8724,12243,GK401021,,0,4,18,0,2010,65,Aktiv,,0000-00-00,2020-11-08,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,10.0,14,DEPO GERBONG SDT,64.0
8725,12244,GK401024,,0,4,18,0,2010,65,Aktiv,,0000-00-00,2020-11-08,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,10.0,14,DEPO GERBONG SDT,64.0
8726,12245,GK401032,,0,4,18,0,2010,65,Aktiv,,0000-00-00,2020-11-08,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,10.0,14,DEPO GERBONG SDT,64.0
8727,12246,GK401033,,0,4,18,0,2010,65,Tidak Aktiv,,0000-00-00,2020-11-08,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,14,,
8728,12247,GK401034,,0,4,18,0,2010,65,Aktiv,,0000-00-00,2020-11-08,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,10.0,14,DEPO GERBONG SDT,64.0
8729,12248,GK401038,,0,4,18,0,2010,65,Aktiv,,0000-00-00,2020-12-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,10.0,14,DEPO GERBONG SDT,64.0
8730,12249,GK401055,,0,4,18,0,2010,65,Tidak Aktiv,,0000-00-00,2020-02-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,14,,
8731,12250,GD307728,PPW 17,0,4,7,0,1977,33,Tidak Aktiv,,0000-00-00,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,16,,
8732,12251,GD307738,PPW 198,0,4,7,0,1977,44,Tidak Aktiv,,0000-00-00,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,16,,
8733,12252,GD3084114,PPW 212,0,4,7,0,1984,33,Tidak Aktiv,,0000-00-00,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,16,,
8734,12253,GD3084115,PPW 213,0,4,7,0,1984,33,Tidak Aktiv,,0000-00-00,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,16,,
8735,12254,GD3084125,PPW 199,0,4,7,0,1984,33,Tidak Aktiv,,0000-00-00,0000-00-00,0000-00-00,ARAD (RUMANIA),2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,16,,
8736,12255,GD409233,PPCW 361,0,4,7,0,1992,23,Tidak Aktiv,,0000-00-00,2019-09-08,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,14,,
8737,12256,GD409304,PPCW 9230009,0,4,7,0,1993,23,Tidak Aktiv,,0000-00-00,0000-00-00,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,9,,
8738,12257,GD409526,PPCW 8430026,0,4,7,0,1995,19,Aktiv,,0000-00-00,2020-08-03,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,95.0,7,DEPO GERBONG JAKG,19.0
8739,12258,GD409527,PPCW 495,0,4,7,0,1995,65,Aktiv,,0000-00-00,2019-12-08,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 5,95.0,11,DEPO GERBONG MA,65.0
8740,12259,GD4212390,,0,4,7,0,2012,64,Aktiv,,2013-01-17,2020-12-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,12.0,14,DEPO GERBONG SDT,64.0
8741,12260,GD421283,,0,4,7,0,2012,44,Aktiv,,0000-00-00,2020-08-16,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DIVRE 1,12.0,16,DEPO KERETA MDN,44.0
8742,12261,GD4213142,,0,4,7,0,2013,23,Aktiv,,2014-01-22,2020-02-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 3,13.0,9,DEPO GERBONG AWN,79.0
8743,12262,GD4213151,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2020-12-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8744,12263,GD4213152,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2020-12-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8745,12264,GD4213153,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2020-12-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8746,12265,GD4213154,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2019-10-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8747,12266,GD4213155,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2019-09-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8748,12267,GD4213156,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2019-09-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8749,12268,GD4213157,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2019-10-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8750,12269,GD4213158,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2020-12-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8751,12270,GD4213159,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2019-09-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8752,12271,GD4213160,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2020-12-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8753,12272,GD4213165,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2020-02-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8754,12273,GD4213171,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2020-09-07,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8755,12274,GD4213172,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2020-11-08,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8756,12275,GD4213173,,0,4,7,0,2013,19,Aktiv,,2014-01-22,2018-09-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,13.0,7,DEPO GERBONG JAKG,19.0
8757,12276,GD4213174,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2020-09-07,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8758,12277,GD4213175,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2020-09-07,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8759,12278,GD4213176,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2020-09-07,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8760,12279,GD4213177,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2020-11-08,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8761,12280,GD4213178,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2020-11-08,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8762,12281,GD4213179,,0,4,7,0,2013,19,Aktiv,,2014-01-22,2020-06-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8763,12282,GD4213180,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2020-11-08,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8764,12283,GD4213191,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2020-11-08,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8765,12284,GD4213192,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2020-11-08,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8766,12285,GD4213193,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2020-11-08,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8767,12286,GD4213194,,0,4,7,0,2013,19,Aktiv,,2014-01-22,2020-07-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,13.0,7,DEPO GERBONG JAKG,19.0
8768,12287,GD4213195,,0,4,7,0,2013,19,Aktiv,,2014-01-22,2020-07-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,13.0,7,DEPO GERBONG JAKG,19.0
8769,12288,GD4213196,,0,4,7,0,2013,19,Aktiv,,2014-01-22,2020-10-26,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,13.0,7,DEPO GERBONG JAKG,19.0
8770,12289,GD4213197,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2020-12-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8771,12290,GD4213198,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2019-10-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8772,12291,GD4213199,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2019-10-13,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8773,12292,GD4213200,,0,4,7,0,2013,64,Aktiv,,2014-01-22,2020-09-07,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 8,13.0,14,DEPO GERBONG SDT,64.0
8774,12293,GD4213212,,0,4,7,0,2013,65,Aktiv,,2013-07-26,2020-11-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,13.0,7,DEPO GERBONG JAKG,19.0
8775,12294,GD4213215,,0,4,7,0,2013,65,Aktiv,,2013-07-26,2020-07-05,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,13.0,7,DEPO GERBONG JAKG,19.0
8776,12295,GD4213216,,0,4,7,0,2013,65,Aktiv,,2013-07-26,2019-09-22,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,13.0,7,DEPO GERBONG JAKG,19.0
8777,12296,GD4213220,,0,4,7,0,2013,65,Aktiv,,2013-07-26,2020-11-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 5,13.0,11,DEPO GERBONG MA,65.0
8778,12297,GD4213226,,0,4,7,0,2013,65,Aktiv,,2013-07-26,2020-11-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 5,13.0,11,DEPO GERBONG MA,65.0
8779,12298,GD4213227,,0,4,7,0,2013,65,Aktiv,,2013-07-26,2020-07-05,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,13.0,7,DEPO GERBONG JAKG,19.0
8780,12299,GD4213228,,0,4,7,0,2013,65,Aktiv,,2013-07-26,2020-11-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 5,13.0,11,DEPO GERBONG MA,65.0
8781,12300,GD4213229,,0,4,7,0,2013,65,Aktiv,,2013-07-26,2020-11-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,13.0,7,DEPO GERBONG JAKG,19.0
8782,12301,GD4213230,,0,4,7,0,2013,65,Aktiv,,2013-07-26,2020-11-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 5,13.0,11,DEPO GERBONG MA,65.0
8783,12302,GD4213231,,0,4,7,0,2013,65,Aktiv,,2013-07-26,2019-11-16,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 5,13.0,11,DEPO GERBONG MA,65.0
8784,12303,GD4213247,,0,4,7,0,2013,65,Aktiv,,2013-07-26,2019-11-16,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 5,13.0,11,DEPO GERBONG MA,65.0
8785,12304,GD4213248,,0,4,7,0,2013,65,Aktiv,,2013-07-26,2019-09-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 5,13.0,11,DEPO GERBONG MA,65.0
8786,12305,GD4213249,,0,4,7,0,2013,65,Aktiv,,2013-07-26,2020-11-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 5,13.0,11,DEPO GERBONG MA,65.0
8787,12306,GD4213250,,0,4,7,0,2013,65,Aktiv,,2013-07-26,2020-11-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 5,13.0,11,DEPO GERBONG MA,65.0
8788,12307,GD4213251,,0,4,7,0,2013,65,Aktiv,,2013-07-26,2020-11-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 5,13.0,11,DEPO GERBONG MA,65.0
8789,12308,GD4213252,,0,4,7,0,2013,65,Aktiv,,2013-07-26,2020-11-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 5,13.0,11,DEPO GERBONG MA,65.0
8790,12309,GD4213253,,0,4,7,0,2013,65,Aktiv,,2013-07-26,2020-11-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 5,13.0,11,DEPO GERBONG MA,65.0
8791,12310,GD4213254,,0,4,7,0,2013,65,Aktiv,,2013-07-26,2020-11-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 5,13.0,11,DEPO GERBONG MA,65.0
8792,12311,GD4213258,,0,4,7,0,2013,65,Aktiv,,2013-07-26,2020-11-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 5,13.0,11,DEPO GERBONG MA,65.0
8793,12312,GD4213260,,0,4,7,0,2013,65,Aktiv,,2013-07-26,2020-11-15,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 5,13.0,11,DEPO GERBONG MA,65.0
8794,12313,GD421401,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-08-31,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
8795,12314,GD421402,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-08-31,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
8796,12315,GD421403,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-08-31,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
8797,12316,GD421404,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-09-21,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
8798,12317,GD421405,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-07-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
8799,12318,GD421406,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-10-26,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
8800,12319,GD421407,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-08-03,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
8801,12320,GD421408,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-08-31,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
8802,12321,GD421409,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-08-03,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
8803,12322,GD421410,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-10-26,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
8804,12323,GD421411,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-08-31,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
8805,12324,GD421412,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-08-03,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
8806,12325,GD421413,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-08-31,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
8807,12326,GD421414,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-07-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
8808,12327,GD421415,,0,4,7,0,2014,19,Tidak Aktiv,,2014-07-22,2020-08-31,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,,,7,,
8809,12328,GD421416,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-09-21,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
8810,12329,GD421417,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-10-26,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
8811,12330,GD421418,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-10-26,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
8812,12331,GD421419,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-10-26,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
8813,12332,GD421420,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-06-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
8814,12333,GD421421,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-08-03,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
8815,12334,GD421422,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-08-31,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
8816,12335,GD421423,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-07-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
8817,12336,GD421424,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-06-29,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
8818,12337,GD421425,,0,4,7,0,2014,19,Aktiv,,2014-07-22,2020-07-06,0000-00-00,PT INKA,2,0000-00-00 00:00:00,0000-00-00 00:00:00,DAOP 1,14.0,7,DEPO GERBONG JAKG,19.0
