id;kode_sarana;kode_sarana_lama;id_kartu;jenis_sarana;sub_jenis_sarana;seri;tahun_dinas;id_daops;id_depo;status;negara_asal;tgl_uji_pertama;tgl_masa_uji;tgl_masa_perawatan;pabrikan;id_pemilik;created_at;last_update;expired_month;expired_year;status_masauji
3696;GK3084329;KKW 634;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;07/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3524;GK3084157;KKW 635;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;19/07/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-07;2020;Expired
3525;GK3084158;KKW 636;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3526;GK3084159;KKW 637;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3527;GK3084160;KKW 638;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3528;GK3084161;KKW 639;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;21/06/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-06;2020;Expired
4039;GK306562;KKW 64;;Gerbong;18;62.0;1965;14;64;Aktiv;;28/12/2009;06/12/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-12;2020;Expired
3529;GK3084162;KKW 640;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3530;GK3084163;KKW 641;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;07/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3531;GK3084164;KKW 642;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3532;GK3084165;KKW 643;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3533;GK3084166;KKW 644;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;07/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3534;GK3084167;KKW 645;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3535;GK3084168;KKW 646;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3536;GK3084169;KKW 647;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3537;GK3084170;KKW 648;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3538;GK3084171;KKW 649;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;19/07/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-07;2020;Expired
4040;GK306563;KKW 65;;Gerbong;18;62.0;1965;12;29;Aktiv;;28/12/2009;01/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3539;GK3084172;KKW 650;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3540;GK3084173;KKW 651;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;06/04/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-04;2019;Expired
3541;GK3084174;KKW 652;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3542;GK3084175;KKW 653;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3543;GK3084176;KKW 654;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3544;GK3084177;KKW 655;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3545;GK3084178;KKW 656;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3546;GK3084179;KKW 658;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3547;GK3084180;KKW 659;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3548;GK3084181;KKW 660;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3549;GK3084182;KKW 661;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3550;GK3084183;KKW 662;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3552;GK3084185;KKW 664;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3553;GK3084186;KKW 665;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3554;GK3084187;KKW 666;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;14/12/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-12;2019;Expired
3555;GK3084188;KKW 667;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/05/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-05;2020;Expired
3556;GK3084189;KKW 668;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3557;GK3084190;KKW 669;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3982;GK3065127;KKW 67;;Gerbong;18;62.0;1965;14;64;Aktiv;;28/12/2009;06/12/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-12;2020;Expired
9002;GK3065220;KKW 67 R;;Gerbong;18;62.0;1965;18;51;Aktiv;;28/12/2009;01/10/2021;0000-00-00;ARAD (RUMANIA);2;;;2021-10;2021;Masih Berlaku
3558;GK3084191;KKW 670;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3559;GK3084192;KKW 671;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3560;GK3084193;KKW 672;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;07/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3561;GK3084194;KKW 673;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3562;GK3084195;KKW 674;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3563;GK3084196;KKW 675;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;09/03/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-03;2019;Expired
3564;GK3084197;KKW 676;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;09/03/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-03;2019;Expired
3983;GK3065128;KKW 68;;Gerbong;18;62.0;1965;14;64;Aktiv;;28/12/2009;27/08/2021;0000-00-00;ARAD (RUMANIA);2;;;2021-08;2021;Masih Berlaku
3565;GK3084198;KKW 680;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;09/03/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-03;2019;Expired
3566;GK3084199;KKW 681;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3567;GK3084200;KKW 682;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3568;GK3084201;KKW 683;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3569;GK3084202;KKW 684;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3570;GK3084203;KKW 685;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3571;GK3084204;KKW 686;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3572;GK3084205;KKW 687;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3573;GK3084206;KKW 688;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3674;GK3084307;KKW 689;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
4041;GK306564;KKW 69;;Gerbong;18;62.0;1965;14;64;Aktiv;;28/12/2009;06/12/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-12;2020;Expired
3574;GK3084207;KKW 691;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3697;GK3084330;KKW 693;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;06/04/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-04;2019;Expired
3575;GK3084208;KKW 694;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;06/04/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-04;2019;Expired
3576;GK3084209;KKW 695;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3577;GK3084210;KKW 696;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3578;GK3084211;KKW 697;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3675;GK3084308;KKW 698;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3579;GK3084212;KKW 699;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
4086;GK3065109;KKW 7;;Gerbong;18;62.0;1965;14;64;Aktiv;;28/12/2009;27/09/2021;0000-00-00;ARAD (RUMANIA);2;;;2021-09;2021;Masih Berlaku
3698;GK3084331;KKW 700;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;01/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3580;GK3084213;KKW 701;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;21/06/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-06;2020;Expired
3581;GK3084214;KKW 702;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3583;GK3084216;KKW 705;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3584;GK3084217;KKW 706;;Gerbong;18;62.0;1984;16;44;Aktiv;;0000-00-00;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3699;GK3084332;KKW 707;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3585;GK3084218;KKW 708;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3586;GK3084219;KKW 709;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;07/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3984;GK3065129;KKW 71;;Gerbong;18;62.0;1965;14;64;Aktiv;;28/12/2009;27/08/2021;0000-00-00;ARAD (RUMANIA);2;;;2021-08;2021;Masih Berlaku
3588;GK3084221;KKW 711;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3589;GK3084222;KKW 712;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;04/10/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-10;2019;Expired
3590;GK3084223;KKW 713;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3591;GK3084224;KKW 714;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3700;GK3084333;KKW 715;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;06/04/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-04;2019;Expired
3592;GK3084225;KKW 716;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;01/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3593;GK3084226;KKW 717;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;07/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3594;GK3084227;KKW 718;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3595;GK3084228;KKW 719;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;06/04/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-04;2019;Expired
3596;GK3084229;KKW 720;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;01/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3597;GK3084230;KKW 721;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3598;GK3084231;KKW 722;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;07/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3599;GK3084232;KKW 723;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3600;GK3084233;KKW 724;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;07/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3601;GK3084234;KKW 725;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;07/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3602;GK3084235;KKW 726;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;07/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3603;GK3084236;KKW 727;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;14/02/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-02;2020;Expired
3604;GK3084237;KKW 728;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3605;GK3084238;KKW 729;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;07/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3986;GK3065131;KKW 73;;Gerbong;18;62.0;1965;14;64;Aktiv;;28/12/2009;06/12/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-12;2020;Expired
3606;GK3084239;KKW 730;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3607;GK3084240;KKW 731;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3608;GK3084241;KKW 732;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3609;GK3084242;KKW 733;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;01/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3610;GK3084243;KKW 734;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3611;GK3084244;KKW 735;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3612;GK3084245;KKW 736;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3613;GK3084246;KKW 737;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3614;GK3084247;KKW 739;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3615;GK3084248;KKW 740;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;01/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3616;GK3084249;KKW 741;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3617;GK3084250;KKW 742;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;09/03/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-03;2019;Expired
3618;GK3084251;KKW 743;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;01/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3701;GK3084334;KKW 744;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;07/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3619;GK3084252;KKW 745;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;07/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3676;GK3084309;KKW 746;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;07/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3621;GK3084254;KKW 747;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;07/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3622;GK3084255;KKW 748;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3623;GK3084256;KKW 749;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;01/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3841;GK306515;KKW 75;;Gerbong;18;62.0;1965;11;65;Aktiv;;28/12/2009;15/12/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-12;2019;Expired
3624;GK3084257;KKW 750;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3987;GK3065132;KKW 76;;Gerbong;18;62.0;1965;14;64;Aktiv;;28/12/2009;06/12/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-12;2020;Expired
3639;GK3084272;KKW 769;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;07/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3640;GK3084273;KKW 770;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/05/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-05;2020;Expired
3641;GK3084274;KKW 771;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;01/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3642;GK3084275;KKW 772;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3643;GK3084276;KKW 773;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;07/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3644;GK3084277;KKW 774;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;07/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3678;GK3084311;KKW 775;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;01/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3645;GK3084278;KKW 776;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3646;GK3084279;KKW 777;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;01/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3647;GK3084280;KKW 778;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;01/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3648;GK3084281;KKW 779;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3863;GK306537;KKW 78;;Gerbong;18;62.0;1965;11;65;Aktiv;;28/12/2009;15/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3649;GK3084282;KKW 780;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;07/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3650;GK3084283;KKW 781;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;09/03/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-03;2019;Expired
3651;GK3084284;KKW 782;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3652;GK3084285;KKW 783;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3653;GK3084286;KKW 784;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;01/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3654;GK3084287;KKW 785;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;21/06/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-06;2020;Expired
3655;GK3084288;KKW 786;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;07/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3656;GK3084289;KKW 787;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;06/04/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-04;2019;Expired
3657;GK3084290;KKW 788;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;09/03/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-03;2019;Expired
3702;GK3084335;KKW 789;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;06/04/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-04;2019;Expired
4042;GK306565;KKW 79;;Gerbong;18;62.0;1965;11;65;Aktiv;;28/12/2009;15/12/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-12;2019;Expired
3658;GK3084291;KKW 790;;Gerbong;18;62.0;1984;16;44;Aktiv;;0000-00-00;16/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3679;GK3084312;KKW 791;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3659;GK3084292;KKW 792;;Gerbong;18;62.0;1984;16;44;Aktiv;;0000-00-00;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3660;GK3084293;KKW 793;;Gerbong;18;62.0;1984;16;44;Aktiv;;0000-00-00;21/06/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-06;2020;Expired
3680;GK3084313;KKW 794;;Gerbong;18;62.0;1984;16;44;Aktiv;;28/12/2009;23/11/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-11;2019;Expired
3829;GK306503;KKW 8;;Gerbong;18;62.0;1965;11;65;Aktiv;;28/12/2009;30/08/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-08;2020;Expired
3989;GK3065134;KKW 80;;Gerbong;18;62.0;1965;14;64;Aktiv;;28/12/2009;19/07/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-07;2020;Expired
3883;GK308401;KKW 801;;Gerbong;18;62.0;1984;11;65;Aktiv;;28/12/2009;15/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3916;GK308434;KKW 802;;Gerbong;18;62.0;1984;11;65;Aktiv;;28/12/2009;15/12/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-12;2019;Expired
3884;GK308402;KKW 803;;Gerbong;18;62.0;1984;11;65;Aktiv;;28/12/2009;05/07/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-07;2020;Expired
3885;GK308403;KKW 804;;Gerbong;18;62.0;1984;11;65;Aktiv;;0000-00-00;15/11/2020;0000-00-00;ARAD (RUMANIA);2;;;2020-11;2020;Expired
3886;GK308404;KKW 805;;Gerbong;18;62.0;1984;11;65;Aktiv;;28/12/2009;15/12/2019;0000-00-00;ARAD (RUMANIA);2;;;2019-12;2019;Expired
