12418,GD4214106,null,null,4,7,0,2014,7,19,Aktiv,null,2014-07-22,2019-09-08,0000-00-00,PT INKA,2,null,null
12430,GD4214118,null,null,4,7,0,2014,7,19,Aktiv,null,2014-07-22,2019-10-13,0000-00-00,PT INKA,2,null,null
9094,GD4213245,null,null,4,7,54,2013,7,19,Aktiv,null,0000-00-00,2019-10-20,0000-00-00,PT INKA,2,null,null
12689,GD4214377,null,null,4,7,0,2014,7,19,Aktiv,null,2014-12-02,2019-10-20,0000-00-00,PT INKA,2,null,null
7643,GD4211181,null,null,4,7,54,2011,7,19,Aktiv,null,2012-02-20,2019-11-08,0000-00-00,PT INKA,2,null,null
7575,GD4211114,null,null,4,7,54,2011,7,19,Aktiv,null,2012-02-20,2019-11-17,0000-00-00,PT INKA,2,null,null
8029,GD421383,null,null,4,7,54,2013,7,19,Aktiv,null,2013-06-26,2019-11-17,0000-00-00,PT INKA,2,null,null
8013,GD421373,null,null,4,7,54,2013,7,19,Aktiv,null,2013-06-26,2019-11-17,0000-00-00,PT INKA,2,null,null
7691,GD4211229,null,null,4,7,54,2011,7,19,Aktiv,null,2012-02-27,2019-12-08,0000-00-00,PT INKA,2,null,null
12760,GD4214449,null,null,4,7,0,2014,7,19,Aktiv,null,2014-12-08,2019-12-08,0000-00-00,PT INKA,2,null,null
12763,GD4214452,null,null,4,7,0,2014,7,19,Aktiv,null,2014-12-08,2019-12-15,0000-00-00,PT INKA,2,null,null
9036,GD4214429,null,null,4,7,54,2012,7,19,Aktiv,null,0000-00-00,2020-02-15,0000-00-00,PT INKA,2,null,null
7845,GD4212436,null,null,4,7,54,2012,7,19,Aktiv,null,2013-01-29,2020-02-15,0000-00-00,PT INKA,2,null,null
12765,GD4214454,null,null,4,7,0,2014,7,19,Aktiv,null,2014-12-08,2020-02-15,0000-00-00,PT INKA,2,null,null
12713,GD4214401,null,null,4,7,0,2014,7,19,Aktiv,null,2014-12-08,2020-02-15,0000-00-00,PT INKA,2,null,null
8813,GD421164,null,null,4,7,54,2011,7,19,Aktiv,null,2012-02-03,2020-02-23,0000-00-00,PT INKA,2,null,null
8810,GD421161,null,null,4,7,54,2011,7,19,Aktiv,null,2012-02-03,2020-02-23,0000-00-00,PT INKA,2,null,null
8808,GD421159,null,null,4,7,54,2011,7,19,Aktiv,null,2012-02-03,2020-02-23,0000-00-00,PT INKA,2,null,null
8795,GD421145,null,null,4,7,54,2011,7,19,Aktiv,null,2012-02-03,2020-02-23,0000-00-00,PT INKA,2,null,null
7679,GD4211217,null,null,4,7,54,2011,7,19,Aktiv,null,2012-02-27,2020-02-23,0000-00-00,PT INKA,2,null,null
9371,GD421121,null,null,4,7,54,2011,7,19,Aktiv,null,2012-07-31,2020-02-23,0000-00-00,PT INKA,2,null,null
7648,GD4211186,null,null,4,7,54,2011,7,19,Aktiv,null,2012-02-14,2020-02-23,0000-00-00,PT INKA,2,null,null
9068,GD4212510,null,null,4,7,54,2012,7,19,Aktiv,null,2013-01-29,2020-02-23,0000-00-00,PT INKA,2,null,null
9066,GD4212508,null,null,4,7,54,2012,7,19,Aktiv,null,2013-01-29,2020-02-23,0000-00-00,PT INKA,2,null,null
9054,GD4212496,null,null,4,7,54,2012,7,19,Aktiv,null,2013-01-29,2020-02-23,0000-00-00,PT INKA,2,null,null
9038,GD4212430,null,null,4,7,54,2012,7,19,Aktiv,null,2013-01-29,2020-02-23,0000-00-00,PT INKA,2,null,null
7816,GD4212328,null,null,4,7,54,2012,7,19,Aktiv,null,2013-01-17,2020-02-23,0000-00-00,PT INKA,2,null,null
12393,GD421481,null,null,4,7,0,2014,7,19,Aktiv,null,2014-07-22,2020-02-23,0000-00-00,PT INKA,2,null,null
12768,GD4214457,null,null,4,7,0,2014,7,19,Aktiv,null,2014-12-08,2020-02-23,0000-00-00,PT INKA,2,null,null
12351,GD421439,null,null,4,7,0,2014,7,19,Aktiv,null,2014-07-22,2020-02-23,0000-00-00,PT INKA,2,null,null
12584,GD4214272,null,null,4,7,0,2014,7,19,Aktiv,null,2014-10-27,2020-02-23,0000-00-00,PT INKA,2,null,null
7849,GD4212438,null,null,4,7,54,2012,7,19,Aktiv,null,2013-01-29,2020-03-01,0000-00-00,PT INKA,2,null,null
